"MouseID","Batch","Tester","TestAge","Weight","score","CFI_norm","CFI","Sex","center_time_secs","periphery_time_secs","corner_time_secs","center_distance_cm","periphery_distance_cm","corner_distance_cm","grooming_number_bouts","grooming_duration_secs","avg_angular_velocity","avg_base_tail_lateral_displacement","avg_limb_duty_factor","avg_nose_lateral_displacement","avg_speed_cm_per_sec","avg_step_length1","avg_step_length2","avg_step_width","avg_stride_length","avg_tip_tail_lateral_displacement","median_angular_velocity","median_base_tail_lateral_displacement","median_limb_duty_factor","median_nose_lateral_displacement","median_speed_cm_per_sec","median_step_length1","median_step_length2","median_step_width","median_stride_length","median_tip_tail_lateral_displacement","stride_count","Distance.cm.sc","angular_velocity_iqr","base_tail_lateral_displacement_iqr","limb_duty_factor_iqr","nose_lateral_displacement_iqr","speed_cm_per_sec_iqr","step_length1_iqr","step_length2_iqr","step_width_iqr","stride_length_iqr","tip_tail_lateral_displacement_iqr","dAC_mean","dAC_median","dB_mean","dB_median","aABC_mean","aABC_median","median_width","median_length","median_rearpaw","rear_count","rears_0_5","dAC_nongait_mean","dAC_nongait_median","dAC_nongait_stdev","dB_nongait_mean","dB_nongait_median","dB_nongait_stdev","aABC_nongait_mean","aABC_nongait_median","aABC_nongait_stdev"
"AgedB6-1154","Batch1","Scorer3",24,36.88,2.5,0.116071429,3.25,-1,458.033394,3262.0666,1424.76673,2521.697661,9974.7381,3239.5205,10,88.80001,8.293687149,0.20662944,0.576366397,0.195726401,18.62113727,2.163514355,2.993684393,2.986351296,4.879283185,0.545300439,6.95484339,0.193211369,0.5625,0.143239339,18.41581505,2.210565452,2.993345917,3.022304885,5.008411295,0.528165568,1062,5.115494457,47.62850951,0.083731231,0.15,0.151370412,6.9506805,1.367862988,1.332912791,0.381237536,1.650841962,0.311996195,0.659721861,0.673333901,0.448678377,0.353553391,156.6737919,163.9091837,3.418819427,6.301832962,2.58069758,153,11,0.09937914,0.099909535,0.04806245,1.385653463,1.123610253,2.708031838,148.182449,157.3801351,32.24902555
"AgedB6-0453","Batch1","Scorer3",111,34.71,8.5,0.321428571,9,-1,502.866503,3217.166736,1724.33324,2608.06641,12830.22634,4860.83441,10,218.1,1.03175646,0.172598415,0.581833241,0.149797494,16.75516724,2.048662164,2.45129063,3.26491154,4.027222137,0.406424385,-0.645309587,0.166391911,0.583333333,0.117829756,16.1651583,1.970989202,2.223763597,3.297324283,3.9624,0.365877507,718,3.28288566,33.82426432,0.099439019,0.2,0.097261937,7.2504107,1.936045005,2.310557651,0.508137467,2.057874887,0.325518767,0.551679241,0.563298629,0.394012694,0.360555128,158.9070127,162.897271,3.974740219,5.503609657,2.720294102,31,2,0.090391706,0.088687961,0.028857194,1.192040668,1.110180166,1.6440382,154.637526,159.3045493,20.59091371
"AgedB6-0454","Batch1","Scorer3",111,32.68,5,0.1875,5.25,-1,913.17216,2986.86259,1387.06915,5624.91324,17084.185,5873.59004,17,203.17253,-0.480905876,0.188782815,0.599295578,0.175204289,18.64609952,2.562439202,2.795060537,2.878853832,4.931396021,0.465711205,-0.593252737,0.180722836,0.6,0.132059504,17.80015197,2.600325,2.800346448,2.941931905,5.076825,0.428602251,669,3.139880222,37.32956144,0.075382034,0.181818182,0.122238193,7.767549408,1.603755587,1.818005478,0.427746469,2.234224184,0.294581522,0.111060777,0.105833004,0.492458947,0.353553391,152.5657791,160.3929226,3.535645294,5.540235138,2.451530134,120,18,0.093293008,0.091681402,0.039364137,1.441444464,1.210371844,2.465893916,145.4301321,154.2306724,32.50034623
"AgedB6-0846","Batch1","Scorer3",51,24.33,3,0.116071429,3.25,1,892.033463,2827.999933,965.300096,3240.963394,9797.40303,3043.099292,18,429.16663,4.578503362,0.230658239,0.618318296,0.181717666,16.7129281,2.409870996,2.3929357,2.847453972,4.641929775,0.686335125,3.264071093,0.227089534,0.611111111,0.142831242,15.98795157,2.45135554,2.42720965,2.883069482,4.835520831,0.673894582,953,4.482695799,39.96084237,0.081309786,0.146853147,0.145834794,6.592846333,1.136889803,1.182185923,0.392012477,1.521933896,0.299540525,0.67258483,0.680435618,0.377254219,0.316227766,161.3319178,167.4711923,3.325216293,5.681375122,2.408318916,118,9,0.077764466,0.078312449,0.038588767,1.284617627,1.092016483,2.601543747,153.6617196,161.3346404,26.74443229
"AgedB6-0849","Batch1","Scorer3",50,28.61,3,0.133928571,3.75,1,512.766657,3267.2666,1709.20006,3355.14685,13367.1507,5185.4798,14,270.43337,-3.820267027,0.204868052,0.612840393,0.199270444,18.60987672,2.755524676,2.683381237,2.89978693,5.245357581,0.500427854,-4.97049668,0.195786352,0.611111111,0.159869304,18.34021618,2.80523448,2.782240755,2.936977098,5.415839952,0.477375534,637,3.983041207,44.69787039,0.082414926,0.142045455,0.145082832,7.986906504,1.502906488,1.570234039,0.404158504,2.108663767,0.290962224,0.631528398,0.627405052,0.377290568,0.320156212,160.4239949,164.9315118,3.267357254,5.85802536,2.48394847,179,12,0.087242441,0.085470387,0.037564924,1.430708353,1.201041215,2.721931818,152.5340845,158.9372892,25.60739181
"AgedB6-0850","Batch1","Scorer3",50,26.32,3.5,0.133928571,3.75,1,1199.137919,2700.930995,1036.448329,6951.4513,16324.25949,5340.1238,10,82.06897,-1.25500556,0.202161274,0.607630781,0.192278551,17.57952152,2.503249948,2.63345934,2.871938188,5.07175315,0.513205084,-2.317306935,0.192613001,0.611111111,0.151370439,17.05170736,2.600325,2.633873693,2.89507028,5.133885772,0.489461252,752,3.799546082,41.09365514,0.073117316,0.11780303,0.155320231,6.165010279,1.341770567,1.207147081,0.338281906,1.740529671,0.269513312,0.680613321,0.664384113,0.330795531,0.304138127,164.9722106,168.111342,3.243363571,5.80125618,2.529822128,107,18,0.085701581,0.084444469,0.027417426,1.195382051,1.123610253,1.753914828,157.6661425,161.9521789,19.04759268
"AgedB6-0851","Batch1","Scorer3",50,29.06,3,0.133928571,3.75,1,1017.400183,2702.6998,984.766723,3821.80445,11270.20696,3424.69842,5,63.86667,-2.171582701,0.19887145,0.590060767,0.160216947,18.69827311,2.718554103,2.796386031,2.679213689,5.40545481,0.42861847,-1.874485956,0.193152579,0.583333333,0.121225383,18.4786104,2.796774765,2.826079206,2.705372315,5.572125,0.403078024,809,4.15624493,34.23268238,0.071519564,0.153846154,0.121618421,6.76824994,1.216820209,1.139405561,0.330511377,1.530317668,0.221724903,0.619986613,0.618543686,0.413789468,0.335410197,156.4695058,163.5399852,3.229418945,5.591222763,2.340939982,168,24,0.089815759,0.091280906,0.027716451,1.206831977,1.140175425,1.03798545,149.4226725,157.5862341,30.63676634
"AgedB6-1057","Batch1","Scorer3",34,22.17,2.5,0.089285714,2.5,1,795.29985,2924.7669,1271.40001,4028.1704,11968.7699,4169.27482,8,167.0667,0.597733891,0.159890951,0.544717345,0.168038007,22.29762382,2.665352033,2.668392814,2.573750655,5.258840655,0.430811896,1.755856706,0.147435012,0.55,0.12106976,21.73983115,2.714345183,2.669080311,2.583267136,5.318712579,0.399368482,1666,5.715697541,42.78820189,0.070849373,0.125,0.130596751,9.769528122,1.362075,1.364381246,0.345184788,1.85032109,0.234961417,0.555152837,0.550518956,0.344762829,0.291547595,159.8377308,165.5432446,3.055981064,5.331288528,2.220360331,173,27,0.082293113,0.079940178,0.047188429,1.279283152,1.073545528,2.47836803,152.7942409,160.2696387,27.77841004
"AgedB6-1240","Batch1","Scorer3",101,35.21,6.5,0.25,7,-1,1022.366786,2697.6665,1059.766607,5233.30076,17686.2127,5690.576891,17,178.93327,-8.661012177,0.175182265,0.596018575,0.14676551,17.35170217,2.231415643,2.371499302,3.208897665,4.089478345,0.454128767,-4.450349408,0.171785466,0.6,0.105511659,17.1691011,2.235602874,2.329236249,3.303626181,4.207316792,0.431153128,680,4.527265552,38.27700269,0.082455987,0.1875,0.106485081,6.946384471,1.938321508,1.900835664,0.457299925,2.188528779,0.315050354,0.110931612,0.112737248,0.602489298,0.452769257,149.5476265,159.5454448,3.723136902,5.955833626,2.701851217,204,26,0.092962595,0.093074018,0.049222026,1.396665748,1.208304597,2.066084741,141.5337625,153.7998852,37.36141076
"AgedB6-1241","Batch1","Scorer3",101,26.98,6,0.223214286,6.25,-1,469.466587,3310.5999,1444.96656,2873.686732,12723.9838,4530.23741,9,73.79994,0.569993705,0.188717902,0.627785497,0.167911018,17.24433001,2.154758687,2.422931638,3.018197728,4.147070854,0.589061456,-0.060995685,0.177547232,0.636363636,0.129918308,16.50702325,1.857375,2.241500638,3.070589138,4.093722667,0.53689117,391,1.769367785,36.92738415,0.101144889,0.159722222,0.118559383,7.492342365,2.048174334,2.216155581,0.299047742,2.050373542,0.444225987,0.548656786,0.55168727,0.445361444,0.447213596,160.6415231,163.8607573,3.755620575,5.093296432,2.601922366,61,0,0.078585041,0.07490269,0.030459965,1.08936407,0.98488578,1.797805088,154.5753279,158.6737816,21.36407153
"AgedB6-1243","Batch1","Scorer3",101,46.81,8,0.321428571,9,-1,1291.533404,2428.53333,793.600166,3396.8132,7356.18052,2138.62382,10,207.2667,3.397161026,0.197456318,0.535970289,0.147431631,16.50959547,2.297641743,2.901400096,3.17946849,4.560517772,0.666384347,2.12055169,0.197375192,0.538461538,0.114743805,16.15923283,2.325586485,2.717227117,3.264641725,4.85608751,0.64693723,1035,3.973623301,37.91031809,0.084424763,0.19040404,0.101664656,6.278955415,1.925671779,2.146858424,0.600956794,2.674999836,0.40909375,0.651858722,0.649596477,0.523133844,0.427200187,154.2728491,160.0462008,3.827747726,6.434334564,2.765863337,203,25,0.09354785,0.094622415,0.035953913,1.394005592,1.216552506,2.191501183,147.3699665,154.6538241,29.26945002
"AgedB6-0943","Batch1","Scorer3",44,38.21,4,0.178571429,5,-1,482.066547,3297.9666,2029.33359,2743.54273,9477.6132,4120.58255,15,630.49991,0.647366881,0.177579869,0.598624324,0.1570608,18.0940313,2.570621438,2.772286774,2.999117674,5.075473808,0.463294005,3.195076422,0.172433246,0.6,0.121027853,16.99821725,2.596344433,2.912264752,3.01247434,5.204333494,0.451734477,596,3.553077034,33.39509698,0.075536653,0.169642857,0.105728056,7.361052903,1.595982046,1.802018723,0.419167099,2.18698191,0.282931119,0.625903694,0.630629114,0.380137657,0.316227766,160.2652685,165.3949132,3.479876709,6.075046539,2.529822128,127,9,0.105721015,0.102346993,0.054992951,1.511738599,1.151086443,3.431398115,153.4349854,160.2328313,26.36738567
"AgedB6-0948","Batch1","Scorer3",44,33.02,3,0.116071429,3.25,-1,659.23355,3060.833,1164.63341,5604.7313,19232.7257,5621.31419,6,93.73333,-3.90160697,0.190858656,0.605402975,0.158501747,18.8745258,2.208740936,3.163918497,2.821861994,5.127497705,0.477951813,-2.659053729,0.185458097,0.611111111,0.123354327,18.30305187,2.255544716,3.264793211,2.854065424,5.279651738,0.474613949,765,3.938984291,37.60200072,0.078321536,0.181818182,0.115011764,7.718084412,1.725664112,1.663404864,0.406815901,2.065413619,0.255336033,0.589757526,0.569950941,0.392202116,0.320156212,156.9821264,162.839312,3.384949112,5.751976585,2.507987241,182,13,0.085311526,0.080730149,0.051277465,1.565771062,1.128051417,3.893554448,150.3621353,157.9662831,28.53993774
"AgedB6-1255","Batch1","Scorer3",101,49.6,8.5,0.339285714,9.5,-1,600.933131,3119.16697,1245.266569,4527.241137,15470.6454,5277.05639,25,454.7666,1.475989929,0.181900208,0.520875708,0.122455083,16.32437932,2.26255639,2.647983896,3.445326633,3.970823197,0.555367803,-0.148250027,0.184157401,0.5,0.096479741,15.79780294,2.22885,2.516142384,3.606311817,4.176203752,0.539475394,1422,4.485996984,40.60165856,0.088105603,0.208333333,0.087933645,6.502875873,1.919232089,2.308888699,0.690423742,3.181782441,0.353726542,0.131731469,0.131728725,0.486045394,0.364005495,158.0365743,163.6639571,4.037470245,6.351068115,3,188,17,0.110690735,0.110131491,0.032365661,1.337946408,1.229837388,1.680155647,152.4642721,158.136488,23.89522709
"AgedB6-0857","Batch1","Scorer3",127,41.36,6,0.25,7,-1,1090.39981,2689.7,1000.73313,6427.1079,14991.09781,4658.14938,6,57.69994,-4.480567374,0.175032233,0.506893322,0.143423231,17.7306568,3.000961388,1.994764039,3.455192684,4.120149275,0.517755015,-3.367188275,0.170599487,0.5,0.112025993,16.99262467,3.21945,1.73355,3.590925,4.362086038,0.447294131,997,5.361729234,46.35728283,0.0862532,0.2,0.097843579,8.145456832,2.192105743,1.94446822,0.651360106,3.018551445,0.400957827,0.64103491,0.648815712,0.41713992,0.353553391,160.6248118,165.379126,3.968730164,6.459892273,3,205,19,0.100144852,0.100663652,0.02786563,1.253273688,1.192686044,1.488487193,155.5917603,161.5650512,22.26942724
"AgedB6-0858","Batch1","Scorer3",127,35.87,5.5,0.223214286,6.25,-1,915.899977,2864.10006,942.233291,3771.55944,11988.9044,3548.63967,13,235.19994,-2.336092846,0.228012897,0.593090854,0.169936001,22.57109462,2.809663292,3.485824189,3.273272969,5.873019553,0.622746289,-3.67290166,0.217294549,0.6,0.125978211,22.12184291,2.780140122,3.594043904,3.353977488,6.112742497,0.571675819,663,3.803201127,47.34900585,0.104444219,0.166666667,0.122468911,10.41719041,1.676530157,1.555280232,0.518562037,2.620174885,0.423420214,0.105978495,0.104089308,0.439501114,0.360555128,158.6288361,164.4454287,3.633912659,6.200054932,2.720294102,104,26,0.102577799,0.102196123,0.035795778,1.344101337,1.252996409,1.350720862,153.8186977,160.8488912,25.98392773
"AgedB6-0861","Batch1","Scorer3",127,36.52,7.5,0.294642857,8.25,-1,508.333443,3211.69981,889.999914,1448.30841,5129.39139,1635.35527,26,443.13328,-0.34629698,0.169251741,0.611856815,0.154075122,14.03097029,2.601477569,1.961081389,3.157151544,3.380440924,0.398180123,3.421732168,0.16125829,0.611111111,0.128875341,13.19330011,2.460532719,1.748680705,3.320668322,3.338682581,0.323353358,306,1.670632058,41.30201798,0.097473074,0.222222222,0.114223501,6.438619578,1.707666313,2.086785053,0.695303807,3.02916847,0.353139339,0.606669694,0.602497038,0.549354388,0.514781507,153.4723776,156.1612598,4.149434662,5.431938934,2.952964612,17,0,0.085887976,0.082006606,0.03307255,1.21779363,1.081665383,1.717821633,146.7242186,149.3106117,20.35287183
"AgedB6-1299","Batch1","Scorer3",8,18.55,1,0.044642857,1.25,1,906.89995,2753.1336,1448.699887,6520.86696,13791.6546,4795.15947,9,443.96667,6.445731155,0.205685002,0.601876909,0.185871582,17.88485596,2.724177358,1.896582284,2.349691696,4.533776281,0.622961283,4.778494628,0.192324429,0.6,0.133969737,17.35956299,2.793538357,1.91391217,2.352675,4.596560127,0.598781374,1305,5.161221354,47.46137803,0.0908869,0.121212121,0.155363564,6.691636181,1.336052188,1.137287389,0.383241541,1.577339142,0.299969798,0.616695061,0.639478154,0.402617359,0.291547595,154.4662798,166.3041235,2.958028698,5.337320518,2.022374842,131,20,0.072584787,0.072633932,0.055097824,1.485691309,1.00124922,4.026019353,143.6804116,158.8387402,42.6334474
"AgedB6-0745","Batch1","Scorer3",52,30.7,1.5,0.089285714,2.5,1,1310.13323,2469.86684,836.333457,6471.516344,13259.5445,3919.44006,4,28.26667,-1.37989731,0.215546497,0.618313867,0.167041696,17.62119547,2.771995995,2.319980926,2.74350464,4.882545632,0.586725119,-0.519401577,0.209411624,0.625,0.125283188,17.53482936,2.866275344,2.299857251,2.763348107,4.963049082,0.57202296,938,4.753623216,43.35934874,0.070677114,0.126262626,0.131337376,5.981204221,1.331426169,1.410124341,0.447593673,1.606821122,0.290806205,0.654184309,0.657606466,0.365921547,0.316227766,161.742379,165.9637565,3.159608269,6.290375137,2.408318916,163,15,0.098124734,0.098216109,0.025334847,1.209968217,1.154339638,1.139746904,156.6831568,161.4449344,19.39406997
"AgedB6-0746","Batch1","Scorer3",52,26.18,2,0.080357143,2.25,1,480.099846,3239.9333,2048.76672,2417.55424,8947.5659,3777.0982,16,456.20069,3.389775326,0.218040306,0.668076739,0.178506928,14.09609189,2.940561638,2.2285163,2.642583014,4.423220304,0.582202631,3.607900387,0.211086595,0.666666667,0.142869887,13.94958054,3.074183531,2.22885,2.770361247,4.760422008,0.580667986,344,2.998279916,33.56426611,0.102054204,0.133333333,0.14350976,4.292036868,1.686442291,1.73355,0.484537407,2.265075337,0.298913613,0.593129173,0.597479455,0.459863091,0.390512484,155.0802885,161.5650512,3.472043228,5.677628326,2.451530134,64,0,0.090737002,0.090966203,0.037367966,1.227935955,1.151086443,1.259899537,146.1782638,153.6060535,30.20285095
"AgedB6-0750","Batch1","Scorer3",51,32.77,1.5,0.089285714,2.5,1,1042.633364,2737.4666,830.399946,5780.50407,12436.3566,3118.86233,8,77.89989,-6.075752754,0.230037,0.624871568,0.189369155,16.46131376,2.470806513,2.76966396,2.972616008,5.123468192,0.575659062,-4.126957709,0.223744358,0.625,0.139727038,16.05699382,2.59432126,2.829153666,2.976954904,5.219778216,0.551356221,785,4.66399688,40.56196347,0.082142676,0.136752137,0.155526473,6.04599879,1.099049892,1.051782579,0.423734754,1.449285318,0.287061631,0.611235811,0.619083017,0.350938125,0.304138127,162.9612884,166.9543629,3.282849884,6.267556763,2.617250466,90,0,0.101678092,0.102770812,0.03082406,1.211995558,1.154339638,1.317770371,156.1609276,160.9963773,20.88540546
"AgedB6-0751","Batch1","Scorer3",51,36.35,1.5,0.089285714,2.5,1,794.299983,2925.7668,1369.86667,4428.114835,12826.6326,4481.28358,13,188.99997,-2.75542118,0.208178315,0.579139151,0.142919992,18.86403272,2.792382506,2.783691695,2.937837286,5.302957568,0.479710635,-1.866513018,0.204373763,0.5625,0.110829511,18.64342869,2.895889649,2.785224495,2.9718,5.572125,0.456289605,889,4.349118052,32.40471192,0.070011105,0.15,0.095971288,7.191423281,1.552051313,1.4859,0.388268747,1.990703421,0.245104158,0.653515309,0.655136276,0.398833092,0.320156212,159.1752607,164.9315118,3.388346863,5.973118973,2.517935662,148,16,0.090661184,0.089979985,0.033168401,1.341684451,1.185326959,2.439782559,151.8350054,158.7971814,26.15866201
"AgedB6-1124","Batch1","Scorer3",26,36.01,1.5,0.080357143,2.25,-1,615.13347,3104.9332,1418.46663,4598.63316,17418.1305,6178.6175,19,457.46677,2.001693917,0.174964887,0.583992723,0.1606556,19.60676882,2.281568844,2.631198514,2.954490395,4.774818136,0.525501324,0.202605315,0.162978957,0.571428571,0.116777372,19.38837667,2.287596822,2.626724915,2.9718,4.741058584,0.506839399,1457,5.63023851,41.38161172,0.075075399,0.166666667,0.121680827,7.542945812,1.523557977,1.478356769,0.357266947,1.809738327,0.276190838,0.66794705,0.667067187,0.391736442,0.316227766,159.6419633,164.9776517,3.428417969,6.059761429,2.529822128,248,34,0.087472996,0.08671193,0.043570097,1.364137731,1.068877916,3.270594691,150.2875873,158.8387402,27.32855981
"AgedB6-1131","Batch1","Scorer3",25,26.6,2.5,0.107142857,3,1,747.66667,2972.40003,1291.70014,5295.4336,19809.8565,6694.484,9,55.23337,-3.511421148,0.189307921,0.59326698,0.190495022,20.45602267,2.766338657,2.565577366,2.592600503,5.189542023,0.466370207,-1.939049938,0.178957389,0.590909091,0.134279705,19.80128208,2.81695333,2.613630015,2.609183116,5.299941444,0.448472434,1553,6.365409527,53.74935004,0.083037287,0.166666667,0.173140052,8.742769442,1.39792462,1.559662658,0.387045046,2.000980402,0.268589716,0.641886782,0.641004838,0.32040953,0.26925824,164.1981855,168.111342,3.126933193,6.057602882,2.247220505,197,26,0.095372863,0.095166626,0.034667191,1.183385944,1.104536102,1.525781755,157.967849,163.0170454,19.74869166
"AgedB6-1132","Batch1","Scorer3",25,30.54,2.5,0.125,3.5,1,561.533444,3158.5665,1498.7002,4936.69448,17806.1587,5936.28015,7,60.43333,-2.87213093,0.213121892,0.586680206,0.174220188,18.43400403,2.502867521,2.711907687,2.811694166,4.985823241,0.591132874,-3.289863096,0.204510532,0.571428571,0.126809223,18.08235864,2.580175544,2.700900471,2.862186097,5.202123898,0.577387348,1574,5.953636314,42.78322097,0.069782523,0.166666667,0.138652961,6.986082521,1.4859,1.262509779,0.386378519,1.77161294,0.268634823,0.669768078,0.671453766,0.361447842,0.304138127,161.7872672,166.5571323,3.347877884,6.18618927,2.420743687,138,0,0.10542074,0.103989306,0.047949224,1.258139158,1.133578405,1.643509394,154.4734454,160.5001965,22.48171718
"AgedB6-1133","Batch1","Scorer3",25,24.96,2.5,0.098214286,2.75,1,758.06674,2961.96693,1404.833194,5119.75983,16558.3281,5962.96606,15,138.89997,6.878128618,0.204868212,0.561350189,0.185420054,20.82880631,2.670255066,2.591979928,2.579835843,5.148756197,0.565518853,5.280140336,0.197989756,0.555555556,0.136250464,20.05054576,2.768448498,2.645996897,2.600325,5.172566137,0.559615436,1344,5.403603877,46.68136071,0.078487875,0.142857143,0.156865707,9.244922521,1.401326881,1.400380283,0.363359575,1.9916872,0.271799938,0.610133618,0.605918898,0.356973666,0.316227766,160.4938578,164.7448813,3.126142693,5.629955292,2.2627417,236,25,0.091380013,0.089548587,0.043424262,1.2569007,1.118033989,1.986372866,151.7653369,157.4794344,23.77414068
"AgedB6-1164","Batch1","Scorer3",17,22.52,1.5,0.080357143,2.25,-1,768.13332,2891.90007,1508.83407,3876.47498,11705.7002,4498.5771,20,246.03327,-4.535959701,0.174648445,0.587544954,0.160158596,19.12075594,2.565044755,2.314664663,2.453154344,4.795793252,0.467144526,-2.972623104,0.167394436,0.571428571,0.119479678,18.7165096,2.612806889,2.368509607,2.475348236,4.78291594,0.447505747,890,3.83422213,38.81153978,0.071886349,0.166666667,0.118215189,8.181362984,1.329218258,1.392193744,0.377549969,1.967567804,0.271236095,0.065542909,0.064446492,0.31685915,0.25,160.2152943,166.293039,3.023138046,5.031006241,2.184032967,164,12,0.074880477,0.070054376,0.0576769,1.34899958,1.025914226,3.078916138,152.0072317,160.235519,28.71000673
"AgedB6-1165","Batch1","Scorer3",17,25.33,1,0.053571429,1.5,-1,736.80035,2923.2665,1144.59978,4552.67273,14080.8076,4664.3211,9,116.93333,-4.772109587,0.168066665,0.563684814,0.172618939,21.13596682,2.692175869,2.655063041,2.531495088,5.268838931,0.414055625,-5.799269289,0.155932081,0.5625,0.131693472,20.98262897,2.706337038,2.762741921,2.540756638,5.376058847,0.387323178,1008,4.759554793,45.72819435,0.069914149,0.136363636,0.133010576,9.752503622,1.216647374,1.174001447,0.398160282,1.749626009,0.230083245,0.649280385,0.646276439,0.335154133,0.291547595,161.7606232,166.1014038,3.109801674,5.637073135,2.28035085,179,26,0.084774506,0.080012993,0.057244981,1.64848965,1.101135777,4.640588213,153.0753121,159.8765489,26.03956795
"AgedB6-1177","Batch1","Scorer3",16,30.79,1,0.071428571,2,1,763.500036,3016.5665,1222.46697,4562.5039,14730.7889,5276.57592,13,178.30011,1.416153677,0.197613771,0.592262633,0.166734643,19.47756352,2.804842091,2.844926959,2.845195907,5.496561189,0.519440728,0.17386926,0.187690833,0.583333333,0.131592131,19.05564013,2.949376131,2.831309764,2.878398597,5.606415324,0.488200331,844,4.847916135,39.89763567,0.071067251,0.166666667,0.127807146,8.435311053,1.262752225,1.39851831,0.386889217,1.903957545,0.294039217,0.62491793,0.633041536,0.349930988,0.26925824,160.3467829,166.293039,3.289404106,5.780843353,2.408318916,234,33,0.095515908,0.096907544,0.03395095,1.111213905,1.040432602,1.404690161,154.7723591,162.4843794,27.04932205
